dataset,basin_id,model,NSE,RMSE,tail_RMSE_95,tail_RMSE_99,sigma_obs,mean_obs,sigma_rel_spread,rel_tail95_sigma,rel_tail99_sigma,rel_tail95_mean,rel_tail99_mean
CAMELS-US,01567500,chronos,0.4564934804148366,64.57376228662875,278.9678884907872,622.1831095623746,87.58983568340585,,0.0,3.1849344882791972,7.1033711241480155,,
CAMELS-US,01568000,chronos,0.6543680636235385,295.5001612946725,1199.8003968523,1944.5888635748172,502.6327587691182,,1.1309135321782468e-16,2.387031835709344,3.8688064588883155,,
CAMELS-US,01580000,chronos,0.2173697535931076,91.52932128239355,356.488905803664,622.3788748881436,103.46225216399733,,1.3735303860074949e-16,3.445593908381153,6.01551640207498,,
CAMELS-US,01583500,chronos,0.1619494119003433,55.914318628072586,234.50288593545585,384.90557544168297,61.078437626196234,,2.3266565530332164e-16,3.839372699259726,6.301824185440508,,
CAMELS-US,01586610,chronos,0.0494157946864249,30.351042483987253,130.62523878566333,163.00176608366948,31.129942297769503,,1.141252895626169e-16,4.1961285226996,5.2361730877782175,,
CAMELS-US,01591400,chronos,0.1152221227471965,21.227109755412883,83.11333492409176,157.8793841228629,22.566995270677275,,1.5742962836602207e-16,3.6829597350997885,6.996030363333552,,
CAMELS-US,01594950,chronos,0.7314266938825386,2.1765582688329204,8.222412089353504,14.319068284310024,4.199899280397563,,0.0,1.9577641129944359,3.4093837324009777,,
CAMELS-US,01596500,chronos,0.5360404609611787,71.04443895901275,288.91080450424647,532.4919590344023,104.30137525924434,,1.362480090016117e-16,2.7699616020033258,5.10532059343299,,
CAMELS-US,01605500,chronos,0.6772941965564184,90.52349341206882,310.9468146171189,508.8429756345845,159.3521464429134,,1.7835787006851426e-16,1.9513186458929377,3.1931981274997967,,
CAMELS-US,01606500,chronos,0.7581658409707479,333.2117847795015,1318.8536189104846,2356.721227138871,677.5814850512647,,1.6778327069107365e-16,1.9464133067489324,3.478136990358533,,
CAMELS-US,01613050,chronos,0.7412174300940834,7.460871332573094,16.97155143634252,13.18342878423018,14.66634982467554,,1.2111785554246102e-16,1.157176232615737,0.8988895629674396,,
CAMELS-US,01620500,chronos,0.3548658648699235,30.424000489926637,129.96057655987934,194.25824171154275,37.878372315994355,,1.8758534021274973e-16,3.430996862159327,5.128473844941751,,
CAMELS-US,01632000,chronos,0.683835941774488,145.58052312695622,562.8835568443825,678.9970874082942,258.90892821271547,,2.1954985968697983e-16,2.1740600477938186,2.622532533333269,,
CAMELS-US,01632900,chronos,-0.0305170037595963,51.38402557467877,215.06048899675207,389.7805828360797,50.61748281613252,,2.807499291662287e-16,4.248739309656251,7.700512968057965,,
CAMELS-US,01634500,chronos,0.6597012945851135,82.40391737588497,350.37173928961903,609.1539643902321,141.25951458042854,,2.012020890403217e-16,2.4803408133625493,4.312303961963566,,
CAMELS-US,01638480,chronos,0.672386067263496,89.26588894201416,315.0612657221938,348.45737755027363,155.9568133260977,,1.8224089620871947e-16,2.020182760873787,2.2343196819600766,,
CAMELS-US,01639500,chronos,0.3313624698323817,104.06695298090328,416.83700868135577,637.0097416391884,127.26748564250613,,2.233226286110537e-16,3.2752828153787,5.005282680201181,,
CAMELS-US,01644000,chronos,0.6696358299760553,205.40185444266228,805.3463214820596,1512.8561263285585,357.36160547262506,,1.5906414676425666e-16,2.2535893871893617,4.233404213437383,,
CAMELS-US,01658500,chronos,-0.5791425971779667,9.227677748168084,33.1819293306427,46.02576470353322,7.343138932893488,,1.209535088218939e-16,4.518766379593434,6.267859715599476,,
CAMELS-US,01664000,chronos,0.8358023705775841,390.0541137557876,1607.9663379955105,2988.1092877351507,962.590167525233,,2.3621026176466917e-16,1.6704578877317067,3.1042383233743363,,
CAMELS-US,01666500,chronos,0.5192057292792274,116.24990875471106,469.33181106239846,805.5887227723289,167.65363680959587,,3.3905270379171705e-16,2.7994132426451226,4.805077528304594,,
CAMELS-US,01667500,chronos,0.7026550168510863,327.1785403406834,1308.3763455378505,1430.1758228072958,600.0044934333812,,1.8947664386823254e-16,2.1806109118466463,2.3836085203686714,,
CAMELS-US,01669000,chronos,0.6579864709183216,28.30423705382388,120.69958749466451,208.60474864834225,48.39826687194594,,0.0,2.493882432071716,4.310169808358571,,
CAMELS-US,01669520,chronos,0.8547125780011324,62.07943761635239,259.04413588102534,354.353741060671,162.86725064355113,,3.4901687500831387e-16,1.5905231706033125,2.1757212678453346,,
CAMELS-US,02011400,chronos,0.5087223341178604,122.93074882482276,537.051727058177,979.7803313382232,175.38684535817205,,3.241030919093353e-16,3.062098106396857,5.586395771799945,,
CAMELS-US,02011460,chronos,0.2951608657258231,98.81020773478512,424.3661633444968,638.6071581877122,117.69467332160727,,2.4148679484193904e-16,3.605653096847404,5.4259648305635935,,
CAMELS-US,02013000,chronos,0.3581332558123944,159.02484101179968,682.0938703808298,1133.2209155585988,198.49178284020093,,4.295650281898879e-16,3.4363834140678793,5.709157826804936,,
CAMELS-US,02014000,chronos,0.7292745951242118,88.2375792112985,340.43567349278203,540.2906760824071,169.58564160043244,,5.027850676893308e-16,2.0074557626458507,3.185945879518549,,
CAMELS-US,02015700,chronos,0.1758875001008618,145.5341355315872,615.1103416653866,712.9238562285705,160.31406255571932,,3.545753750769763e-16,3.8369082029319586,4.447045036868079,,
CAMELS-US,02016000,chronos,0.5926265584481483,430.67054379997495,1707.4511987384096,2360.3057920916194,674.7591969566262,,3.369701020286319e-16,2.5304600610700017,3.49799721550641,,
CAMELS-US,02017500,chronos,0.8821103188541095,43.355984586043824,154.63101577135242,275.8109859498589,126.27319134542739,,2.2508110492475657e-16,1.2245751780229472,2.184240241425137,,
CAMELS-US,02018000,chronos,0.608872156769413,273.6374638793257,1139.3959201466118,1580.630460585564,437.53841584342683,,2.5983281377125725e-16,2.6041048714550925,3.612552414486029,,
CAMELS-US,02027000,chronos,0.5089289665316628,110.4468907852993,464.1943503012523,517.151497972264,157.6091169409662,,3.6066072803452854e-16,2.945225246551696,3.2812283198437524,,
CAMELS-US,02027500,chronos,0.5606962539322651,65.87325788411606,276.5771256766987,590.4594152871181,99.38633815125381,,1.4298599766876236e-16,2.78284853654415,5.9410521231651705,,
CAMELS-US,02028500,chronos,0.7320221040189607,61.53449058732648,240.68093987235864,440.6039243077267,118.86914068636224,,2.3910082352992736e-16,2.024755445211793,3.706630011486882,,
CAMELS-US,02038850,chronos,-0.2335064905518622,9.01321999404846,37.38143641434887,71.31414475799457,8.115387317095744,,0.0,4.606241816160979,8.787522021008824,,
CAMELS-US,02046000,chronos,0.5480100582452865,77.76998001563702,312.7723202550484,270.3356175111376,115.67715585767041,,1.2284927486190178e-16,2.7038382637958747,2.3369836119048393,,
CAMELS-US,02051000,chronos,-0.5055829732751245,90.68721909420016,344.29367897813773,511.2364472795045,73.90838921571539,,0.0,4.65838428670462,6.917163974273148,,
CAMELS-US,02051500,chronos,0.7081047054137695,458.643363475295,1795.538530237261,2947.0666001514114,848.9098379723953,,1.3392098034009695e-16,2.115110992853929,3.471589641593061,,
CAMELS-US,02053200,chronos,0.8824689193845618,103.36939110844038,391.001547760782,619.1058822076294,301.51963137554753,,3.7704622151125296e-16,1.2967697856919416,2.0532854838779073,,
CAMELS-US,02053800,chronos,0.612400018210413,67.47240422000063,254.21258581496045,501.8447004727742,108.37629788391973,,1.3112511677067104e-16,2.345647441170613,4.630576152456257,,
CAMELS-US,02055100,chronos,0.5037933443794254,6.911939996141181,28.211546752182414,52.61507419012845,9.812251399127002,,1.8103458290502966e-16,2.87513493128523,5.362181628857331,,
CAMELS-US,02056900,chronos,0.2579852287018684,70.19714621240331,285.0954856902378,259.37175849004285,81.49166314066552,,1.7438415375904363e-16,3.498461986204955,3.1828011417846813,,
CAMELS-US,02059500,chronos,0.0621824241642234,130.79497225635902,460.0946882407149,631.7767433771701,135.06159252903535,,2.1043517182202592e-16,3.4065545920599476,4.67769357333286,,
CAMELS-US,02064000,chronos,-0.5626725319568193,148.67865091073145,623.3391782077887,876.8464741112697,118.93635440681612,,1.1948285102630986e-16,5.240947406843216,7.372400797758255,,
CAMELS-US,02065500,chronos,0.9227283595566086,40.30563995191992,165.6567887176213,248.30465399385704,144.99591099122983,,1.9601731687539184e-16,1.1424928302125785,1.7124941820523194,,
CAMELS-US,02069700,chronos,0.031966516661761,83.81232872930852,355.05710141657954,547.0329297369229,85.18491963508528,,3.336471942704974e-16,4.168074618577694,6.421710932877554,,
CAMELS-US,02070000,chronos,-0.7444249998465995,95.44149775910954,407.8207856494868,847.5527978635636,72.26218596761458,,1.9665686174468646e-16,5.6436264719732945,11.728856337717316,,
CAMELS-US,02074500,chronos,-0.0550326844466892,111.7656805745275,492.4865639996933,889.0713131035179,108.81167857522,,2.6120090970526176e-16,4.526045094132467,8.170734288313687,,
CAMELS-US,02077200,chronos,0.1285452533911386,89.47762138118715,383.90240458442537,738.6540383092774,95.84997648873403,,2.965228628276672e-16,4.005242553497635,7.706355967610457,,
CAMELS-US,02081500,chronos,0.4525384314962019,326.426337707681,1436.6405830500985,2957.682639462366,441.17243958040615,,0.0,3.25641507528546,6.704141904864644,,
CAMELS-US,02082950,chronos,0.6288579350811546,129.9957915700746,541.6549270901241,905.743151989763,213.38269848697914,,3.995878245790157e-16,2.538420082465948,4.244688807537189,,
CAMELS-US,02092500,chronos,0.9357254905944352,48.16513900181211,130.87236223932655,217.9915721460551,189.98242757885384,,4.488053415141355e-16,0.6888656172424518,1.1474301856448055,,
CAMELS-US,02096846,chronos,0.0174152569204163,12.004218912031266,45.68478778263252,84.87251949376142,12.110132601195987,,1.4668351684479647e-16,3.7724432330427766,7.0083889490507705,,
CAMELS-US,02102908,chronos,0.3104262499100144,6.04493399287308,23.403399032013382,36.036191078992246,7.27949416962317,,3.6603302331352893e-16,3.2149759978755337,4.950370209700669,,
CAMELS-US,02108000,chronos,0.9463356700223094,169.16130905763956,522.9273964423629,725.500075806013,730.2274955638077,,3.1137375246008387e-16,0.7161157305349224,0.9935261000352437,,
CAMELS-US,02111180,chronos,-0.0065693520081668,110.92309948237884,474.69830645373065,865.1187650498097,110.5605384079746,,1.285346012223923e-16,4.293560010553379,7.824842186074319,,
CAMELS-US,02111500,chronos,-0.0727976960691099,162.58716737723654,678.4146421622069,1227.7161425615498,156.9738639574577,,1.810601377443746e-16,4.321831832756997,7.821150041221381,,
CAMELS-US,02112120,chronos,0.5832701949933246,138.4877692357069,581.5891865980277,958.287854863858,214.52807624108178,,1.324848007235395e-16,2.711016650074515,4.466957759817674,,
CAMELS-US,02112360,chronos,0.7241328346957545,56.49845062985738,227.9530773625885,488.47701438583954,107.56885158631196,,2.6421876789861206e-16,2.1191364786457876,4.54106376690181,,
CAMELS-US,02118500,chronos,-0.0724733871182383,256.6132344164983,1105.341557267726,2072.735602199222,247.79114846861137,,2.29400522222482e-16,4.4607790233788105,8.364849249091652,,
CAMELS-US,02125000,chronos,0.1613432221400333,164.69283960617898,701.547240798662,1474.670404044257,179.83846501155685,,1.5804021363604033e-16,3.9009854802396076,8.199972146945823,,
CAMELS-US,02128000,chronos,0.3765711124263623,176.93604819229964,711.9040355031256,1330.2494275512522,224.0901989363079,,1.2683155963676115e-16,3.176863775757844,5.936223154183297,,
CAMELS-US,02137727,chronos,0.5160210264724778,139.72496109181975,592.6139611226649,1014.324816935786,200.84487317937015,,2.830215078980005e-16,2.9506053689178033,5.050289812625262,,
CAMELS-US,02140991,chronos,0.1304132300980605,431.959830642878,1878.790456733192,2501.891907673152,463.2195713946737,,1.227137676624119e-16,4.055939283991132,5.401092834096776,,
CAMELS-US,02143000,chronos,0.0844165172087056,154.49529045106578,662.4512765278155,1220.2336816044276,161.46049161490038,,1.7602887954901478e-16,4.102869190487967,7.557475326625466,,
CAMELS-US,02143040,chronos,0.025512862982748,70.7916440167461,312.18758641178124,574.8037158968905,71.71234806223373,,1.981646829200109e-16,4.353330979217933,8.01540782625137,,
CAMELS-US,02149000,chronos,0.4907528839869928,60.82442073877849,254.89143560722496,453.18870797938666,85.23416139080953,,1.6672721926650299e-16,2.990484465946877,5.31698441780237,,
CAMELS-US,02152100,chronos,0.1660160285978812,96.09520166432932,414.9992380678331,707.3573120594743,105.22594884925866,,2.7010171674592833e-16,3.943886870170588,6.722270692686254,,
CAMELS-US,02177000,chronos,0.809872095822615,211.2521075016331,735.9157338667962,995.9628190440268,484.48252823150995,,1.1732810895844192e-16,1.5189726997030921,2.055724945705588,,
CAMELS-US,02178400,chronos,0.3822463047891035,86.54093135219628,358.5118247918933,639.1076593686504,110.10673604850535,,1.2906435360087046e-16,3.256038982337629,5.8044374241291115,,
CAMELS-US,02193340,chronos,0.1712620277627278,56.87997467671315,249.54644608402592,471.645117493558,62.48140332408484,,2.2744134989241057e-16,3.993931518945778,7.54856793224028,,
CAMELS-US,02198100,chronos,0.5085650021791809,41.17408793641547,177.94014209235468,312.11369930688846,58.73418500073633,,0.0,3.029583914208121,5.314004089832448,,
CAMELS-US,02202600,chronos,0.8568337164500127,78.17030456489562,288.6025491220078,524.9473440106876,206.59577153001794,,2.751431863287133e-16,1.3969431561191197,2.540939439965323,,
CAMELS-US,02212600,chronos,0.2048593130797882,104.37987374801412,454.936018773289,675.4755211838132,117.0562963342598,,1.2140188234404951e-16,3.8864720055228608,5.770518479885617,,
CAMELS-US,02215100,chronos,0.7681915493061852,130.14516735437334,522.4508109952537,868.1312240880136,270.31081007259667,,2.102891069933227e-16,1.932778089248227,3.211603797328201,,
CAMELS-US,02216180,chronos,0.4074089408616841,72.67753609217765,306.3728942569539,631.2050136813949,94.41101096438813,,3.0104231635783125e-16,3.245097061533616,6.6857139568125765,,
CAMELS-US,02221525,chronos,0.3519006213852654,140.68009797505513,593.7446762531277,1091.1713463969236,174.74785742001427,,3.2528821640532236e-16,3.3977222096980335,6.244261660812496,,
CAMELS-US,02231000,chronos,0.4533988634096959,1352.1105382434398,5965.351973279485,12600.69570673933,1828.8451396024402,,3.729791066279005e-16,3.261813613467705,6.889974133883477,,
CAMELS-US,02231342,chronos,0.8837519809612246,23.74046593115341,87.8507568786549,145.0989881496174,69.63001002987612,,2.040909474105283e-16,1.261679509179459,2.083857062312067,,
CAMELS-US,02235200,chronos,0.987057742387466,3.780192138016852,10.729124061377597,18.72262946145483,33.228355980795754,,0.0,0.3228906078765518,0.5634533791643356,,
CAMELS-US,02245500,chronos,0.5737499606180628,283.884861740794,1244.1853675532136,2482.775116139202,434.82050708705066,,2.6145693652589397e-16,2.8613769297319016,5.709885057565035,,
CAMELS-US,02246000,chronos,0.6777666215770908,257.8110745677784,1083.4925724374195,2399.563070857565,454.16776521581187,,1.2515951860607525e-16,2.3856659486226737,5.283428844223099,,
CAMELS-US,02296500,chronos,0.9781067032041992,61.16906683621489,225.7542933606132,462.4317956355313,413.40552154621906,,0.0,0.5460843689659662,1.1185912416117332,,
CAMELS-US,02297155,chronos,0.7804754557191134,28.930446262965837,118.48616559496114,203.5410457798854,61.74667706310417,,1.1507384195491786e-16,1.9189075628129764,3.2963886554068247,,
CAMELS-US,02297310,chronos,0.9620706533434018,48.65098498789341,184.1426053165548,338.33539861997133,249.8066276192004,,0.0,0.7371405917910939,1.3543892003366786,,
CAMELS-US,02298123,chronos,0.987495582065513,44.99638643598774,79.38146900180092,169.58334917933237,402.3888124364029,,0.0,0.19727553686485028,0.4214415111407573,,
CAMELS-US,02298608,chronos,0.8157902047198462,105.1341416611938,408.9635531838001,381.2111727630455,244.9556231178857,,2.3205598686522878e-16,1.6695413968389903,1.5562458534768413,,
CAMELS-US,02299950,chronos,0.4075658948097627,144.64395706979465,595.8568532713509,1000.3352987182294,187.92314345662493,,3.0248226916195773e-16,3.17074758495024,5.323108587469535,,
CAMELS-US,02300700,chronos,0.744406694887862,26.34186195934353,108.98284394148206,98.00196949088068,52.10408007454881,,2.727397680732407e-16,2.0916374261968156,1.8808885858969715,,
CAMELS-US,02310947,chronos,0.9810972470855204,22.181236588363134,82.85406923665583,143.30832351879582,161.33300583697775,,0.0,0.5135593228850979,0.8882765356991158,,
CAMELS-US,02312200,chronos,0.9466217260233124,11.981047779586929,50.2562746314698,94.77145920226847,51.85761473197032,,0.0,0.9691204443401965,1.8275321703881162,,
